Database of Origin, USGS Spectral Database
537.3, 0.0700850
539.3, 0.0709120
541.3, 0.0719580
543.3, 0.0727920
545.3, 0.0741560
547.3, 0.0754670
549.3, 0.0760230
551.3, 0.0777010
553.3, 0.0782260
555.3, 0.0798700
557.3, 0.0804440
559.3, 0.0826680
561.3, 0.0831090
563.3, 0.0845800
565.3, 0.0861990
567.3, 0.0871290
569.3, 0.0884770
571.3, 0.0897300
573.3, 0.0912920
575.3, 0.0919110
577.3, 0.0932930
579.3, 0.0947860
581.3, 0.0962040
583.3, 0.0977430
585.3, 0.0990170
587.3, 0.100960
589.3, 0.100981
591.3, 0.103381
593.3, 0.102984
595.3, 0.104504
597.3, 0.105966
599.3, 0.106297
601.1, 0.108310
602.7, 0.108359
604.3, 0.108839
605.9, 0.109377
607.5, 0.110881
609.1, 0.112433
610.7, 0.112265
612.3, 0.113618
613.9, 0.113457
615.5, 0.114611
617.1, 0.116020
618.7, 0.116464
620.3, 0.117229
621.9, 0.117882
623.5, 0.118122
625.1, 0.120055
626.7, 0.120422
628.3, 0.121506
629.9, 0.121966
631.7, 0.122546
633.7, 0.124078
635.7, 0.124325
637.7, 0.125351
639.7, 0.126145
641.7, 0.128329
643.7, 0.128480
645.7, 0.129575
647.7, 0.130168
649.7, 0.131163
651.7, 0.132588
653.7, 0.132976
655.7, 0.134407
657.7, 0.134905
659.7, 0.136263
661.7, 0.137146
663.7, 0.138506
665.7, 0.138981
667.7, 0.140517
670.2, 0.141331
673.2, 0.143719
676.2, 0.144542
679.2, 0.146205
682.2, 0.147072
685.2, 0.148158
688.2, 0.151076
691.2, 0.151594
694.2, 0.154151
697.2, 0.155607
700.2, 0.155808
702.0, 0.156913
704.0, 0.158233
706.0, 0.159086
708.0, 0.159772
710.0, 0.160849
712.0, 0.161292
714.0, 0.162814
716.0, 0.163713
718.0, 0.164960
720.0, 0.165137
722.0, 0.166762
724.0, 0.167421
726.0, 0.168472
728.0, 0.169638
730.0, 0.170492
732.0, 0.171089
734.0, 0.171614
736.0, 0.172335
738.0, 0.172934
740.0, 0.173764
742.0, 0.175375
744.0, 0.175824
746.0, 0.177349
748.0, 0.176544
750.5, 0.177809
753.5, 0.178827
756.5, 0.180059
759.5, 0.180980
762.5, 0.181999
765.5, 0.182276
768.5, 0.183354
771.5, 0.183930
774.5, 0.184715
777.5, 0.184788
781.0, 0.184957
785.0, 0.184879
789.0, 0.185166
793.0, 0.185912
797.0, 0.184677
801.5, 0.184603
806.5, 0.184280
811.5, 0.182624
816.5, 0.181663
822.0, 0.177955
828.0, 0.176230
851.0, 0.166132
859.0, 0.157832
871.0, 0.153524
883.0, 0.142010
894.0, 0.139579
904.0, 0.133935
914.0, 0.126676
924.0, 0.120169
933.0, 0.118367
941.0, 0.112633
949.0, 0.110108
957.0, 0.106743
964.0, 0.105492
970.0, 0.103339
976.0, 0.103815
982.0, 0.102498
988.0, 0.101144
994.0, 0.0978710
1000.0, 0.0980890
1006.0, 0.0969160
1012.0, 0.0969060
1018.0, 0.0966770
1023.5, 0.0969770
1028.5, 0.0945560
1033.5, 0.0966700
1038.5, 0.0953810
1043.5, 0.0954870
1048.5, 0.0970450
1053.5, 0.0968090
1058.5, 0.0970230
1063.5, 0.0951610
1068.5, 0.0961890
1073.5, 0.0956300
1078.5, 0.0965160
1083.5, 0.0965260
1088.5, 0.0961450
1093.5, 0.0970540
1098.5, 0.0963730
1103.5, 0.0971330
1108.5, 0.0975100
1113.5, 0.0980090
1118.5, 0.0978090
1123.5, 0.0984150
1128.5, 0.0996720
1133.5, 0.100663
1138.5, 0.0996070
1143.5, 0.0987860
1148.5, 0.100857
1153.5, 0.100200
1158.5, 0.100520
1163.5, 0.100163
1168.5, 0.100366
1173.5, 0.0999570
1178.5, 0.0997200
1183.5, 0.0999580
1188.5, 0.100289
1193.5, 0.101113
1198.5, 0.100866
1203.5, 0.101949
1208.5, 0.101059
1213.5, 0.100922
1218.5, 0.100267
1223.5, 0.101785
1228.5, 0.101595
1233.5, 0.101702
1238.5, 0.102790
1243.5, 0.101674
1248.5, 0.101912
1253.5, 0.102152
1258.5, 0.102364
1263.5, 0.103671
1268.5, 0.104083
1273.5, 0.104878
1278.5, 0.105244
1283.5, 0.105561
1288.5, 0.106114
1293.5, 0.106607
1298.5, 0.107873
1303.5, 0.109038
1308.5, 0.110160
1313.5, 0.111986
1318.5, 0.113846
1323.5, 0.114758
1328.5, 0.114932
1333.5, 0.118316
1338.5, 0.119712
1343.5, 0.121139
1348.5, 0.121053
1353.5, 0.123954
1358.5, 0.126049
1363.5, 0.129136
1368.5, 0.130327
1373.5, 0.132725
1378.5, 0.136583
1383.5, 0.141688
1388.5, 0.140789
1393.5, 0.144728
1398.5, 0.148601
1403.5, 0.152331
1408.5, 0.155350
1413.5, 0.159623
1418.5, 0.161384
1423.5, 0.167493
1428.5, 0.173029
1433.5, 0.175573
1438.5, 0.180198
1443.5, 0.184421
1448.5, 0.191715
1453.5, 0.195860
1458.5, 0.201019
1463.5, 0.206262
1468.5, 0.213136
1473.5, 0.217451
1478.5, 0.224583
1483.5, 0.229652
1488.5, 0.236300
1493.5, 0.240746
1498.5, 0.249605
1503.5, 0.252981
1508.5, 0.260304
1513.5, 0.267003
1518.5, 0.276091
1523.5, 0.281684
1528.5, 0.289532
1534.0, 0.294875
1540.0, 0.303241
1546.0, 0.310818
1552.0, 0.320744
1558.0, 0.328243
1564.0, 0.336777
1570.5, 0.344176
1577.5, 0.352986
1584.5, 0.362025
1591.5, 0.371392
1598.5, 0.378427
1605.5, 0.385950
1612.5, 0.394747
1619.5, 0.401883
1626.5, 0.408776
1633.5, 0.415481
1640.5, 0.422027
1647.5, 0.428923
1654.5, 0.435106
1661.5, 0.442351
1668.5, 0.445528
1676.0, 0.448594
1684.0, 0.455435
1692.0, 0.463799
1700.0, 0.466058
1708.0, 0.469374
1716.0, 0.475738
1724.0, 0.479320
1732.0, 0.478932
1740.0, 0.488891
1748.0, 0.491492
1756.0, 0.492119
1764.0, 0.495597
1772.0, 0.498111
1780.0, 0.499362
1788.0, 0.504407
1796.0, 0.505787
1805.0, 0.506260
1815.0, 0.506510
1825.0, 0.507235
1835.0, 0.513687
1845.0, 0.511575
1855.0, 0.514120
1865.0, 0.513709
1875.0, 0.511436
1885.0, 0.506469
1895.0, 0.500932
1905.0, 0.493831
1915.0, 0.487929
1925.0, 0.481964
1935.0, 0.485657
1945.0, 0.484178
1955.0, 0.485823
1965.0, 0.486800
1975.0, 0.491301
1985.0, 0.500563
1995.0, 0.497971
2005.0, 0.503739
2015.0, 0.510424
2025.0, 0.515317
2035.0, 0.521041
2045.0, 0.523739
2055.0, 0.527681
2065.0, 0.534870
2075.0, 0.532669
2085.0, 0.535830
2095.0, 0.536420
2105.0, 0.535441
2115.0, 0.538336
2125.0, 0.539753
2135.0, 0.541107
2145.0, 0.539421
2155.0, 0.532763
2165.0, 0.535468
2175.0, 0.533646
2185.0, 0.532773
2195.0, 0.532570
2205.0, 0.528319
2215.0, 0.520081
2225.0, 0.518850
2235.0, 0.504478
2245.0, 0.499476
2255.0, 0.487591
2265.0, 0.476332
2275.0, 0.465480
2285.0, 0.458044
2295.0, 0.439863
2305.0, 0.427712
2315.0, 0.423698
2325.0, 0.418464
2335.0, 0.411870
2345.0, 0.411632
2355.0, 0.423362
2365.0, 0.428606
2375.0, 0.445780
2386.0, 0.451071
2400.0, 0.453175
2418.0, 0.445161
2440.0, 0.425909
2466.0, 0.387677
2496.0, 0.341417
2528.0, 0.315701
2560.0, 0.329254
2592.0, 0.381693
2624.0, 0.407534
2656.0, 0.399686
2688.0, 0.355595
2720.0, 0.283392
2752.0, 0.163565
2784.0, 0.125217
2816.0, 0.0934870
2848.0, 0.0836440
2880.0, 0.0834110
2912.0, 0.0752780
2944.0, 0.0694180
2976.0, 0.0669570
